id,label,coords
H1_00000883_00000437_00000010,0,
H1_00000883_00000437_00000011,0,
H1_00000883_00000437_00000012,0,
H1_00000883_00000437_00000013,0,
H1_00000883_00000437_00000014,0,
H1_00000883_00000437_00000015,0,
H1_00000883_00000437_00000016,0,
H1_00000883_00000437_00000017,0,
H1_00000883_00000437_00000018,0,
H1_00000883_00000437_00000019,0,
H1_00000883_00000437_00000020,0,
H1_00000883_00000437_00000021,0,
H1_00000883_00000437_00000022,0,
H1_00000883_00000437_00000023,0,
H1_00000883_00000437_00000024,0,
H1_00000883_00000437_00000025,0,
H1_00000883_00000437_00000026,0,
H1_00000885_00000670_00000001,-1,
H1_00000885_00000670_00000002,-1,
H1_00000885_00000670_00000003,-1,
H1_00000885_00000670_00000004,-1,
H1_00000885_00000670_00000005,1,353 293
H1_00000885_00000670_00000006,1,374 304
H1_00000885_00000670_00000007,1,370 314
H1_00000885_00000670_00000008,1,376 322
H1_00000885_00000670_00000009,-1,
H1_00000885_00000670_00000010,-1,
H1_00000885_00000670_00000011,-1,
H1_00000885_00000670_00000012,-1,
H1_00000885_00000670_00000013,-1,
H1_00000885_00000670_00000014,-1,
H1_00000885_00000670_00000015,-1,
H1_00000885_00000670_00000016,-1,
H1_00000885_00000670_00000017,-1,
H1_00000885_00000670_00000018,-1,
H1_00000885_00000670_00000019,-1,
H1_00000885_00000670_00000020,-1,
H1_00000885_00000670_00000021,-1,
H1_00000885_00000670_00000022,-1,
H1_00000885_00000670_00000023,-1,
H1_00000885_00000670_00000024,-1,
H1_00000885_00000670_00000025,-1,
H1_00000885_00000670_00000026,1,165 256
H1_00000885_00000670_00000027,-1,
H1_00000885_00000670_00000028,-1,
H1_00000886_00000980_00000001,-1,
H1_00000886_00000980_00000002,-1,
H1_00000886_00000980_00000003,-1,
H1_00000886_00000980_00000004,-1,
H1_00000886_00000980_00000005,-1,
H1_00000886_00000980_00000006,-1,
H1_00000886_00000980_00000007,-1,
H1_00000886_00000980_00000008,1,342 95
H1_00000886_00000980_00000009,1,347 99
H1_00000886_00000980_00000010,1,350 106 360 117
H1_00000886_00000980_00000011,1,352 109
H1_00000886_00000980_00000012,1,352 111
H1_00000886_00000980_00000013,1,347 119 353 112
H1_00000886_00000980_00000014,1,342 123 352 118
H1_00000886_00000980_00000015,1,341 131 349 126
H1_00000886_00000980_00000016,1,343 142 347 134
H1_00000886_00000980_00000017,1,344 143 344 155
H1_00000886_00000980_00000018,1,346 155 347 166
H1_00000886_00000980_00000019,1,350 184 353 172
H1_00000886_00000980_00000020,1,354 188 356 204
H1_00000886_00000980_00000021,1,357 224 358 210
H1_00000886_00000980_00000022,1,360 244 362 227
H1_00000886_00000980_00000023,1,364 254 364 274
H1_00000886_00000980_00000024,1,351 388 352 368 357 335 358 349 359 299 360 318 367 282
H1_00000886_00000980_00000025,1,356 375 362 355 364 338 366 320
H1_00000886_00000980_00000026,-1,
H1_00000886_00000980_00000027,-1,
H1_00000887_00000299_00000001,1,202 183
H1_00000887_00000299_00000002,1,197 174 206 189 209 180
H1_00000887_00000299_00000003,1,205 187
H1_00000887_00000299_00000004,-1,
H1_00000887_00000299_00000005,-1,
H1_00000887_00000299_00000006,-1,
H1_00000887_00000299_00000007,-1,
H1_00000887_00000299_00000008,-1,
H1_00000887_00000299_00000009,-1,
H1_00000887_00000299_00000010,-1,
H1_00000887_00000299_00000011,-1,
H1_00000887_00000299_00000012,-1,
H1_00000887_00000299_00000013,-1,
H1_00000887_00000299_00000014,-1,
H1_00000887_00000299_00000015,-1,
H1_00000887_00000299_00000016,-1,
H1_00000887_00000299_00000017,-1,
H1_00000887_00000299_00000018,-1,
H1_00000887_00000299_00000019,-1,
H1_00000887_00000299_00000020,-1,
H1_00000887_00000299_00000021,-1,
H1_00000887_00000299_00000022,-1,
H1_00000887_00000299_00000023,-1,
H1_00000887_00000299_00000024,-1,
H1_00000887_00000299_00000025,-1,
H1_00000887_00000299_00000026,-1,
H1_00000887_00000299_00000027,-1,
H1_00000887_00000299_00000028,-1,
H1_00000887_00000299_00000029,-1,
H1_00000887_00000299_00000030,-1,
H1_00000888_00000406_00000001,1,234 248 274 246
H1_00000888_00000406_00000002,1,234 257 272 248
H1_00000888_00000406_00000003,1,230 252 273 252
H1_00000888_00000406_00000004,-1,
H1_00000888_00000406_00000005,-1,
H1_00000888_00000406_00000006,-1,
H1_00000888_00000406_00000007,-1,
H1_00000888_00000406_00000008,-1,
H1_00000888_00000406_00000009,-1,
H1_00000888_00000406_00000010,-1,
H1_00000888_00000406_00000011,-1,
H1_00000888_00000406_00000012,-1,
H1_00000888_00000406_00000013,-1,
H1_00000888_00000406_00000014,-1,
H1_00000888_00000406_00000015,-1,
H1_00000888_00000406_00000016,-1,
H1_00000888_00000406_00000017,-1,
H1_00000888_00000406_00000018,-1,
H1_00000888_00000406_00000019,-1,
H1_00000888_00000406_00000020,-1,
H1_00000888_00000406_00000021,-1,
H1_00000888_00000406_00000022,-1,
H1_00000888_00000406_00000023,-1,
H1_00000888_00000406_00000024,-1,
H1_00000889_00000489_00000001,-1,
H1_00000889_00000489_00000002,-1,
H1_00000889_00000489_00000003,-1,
H1_00000889_00000489_00000004,-1,
H1_00000889_00000489_00000005,-1,
H1_00000889_00000489_00000006,-1,
H1_00000889_00000489_00000007,-1,
H1_00000889_00000489_00000008,-1,
H1_00000889_00000489_00000009,-1,
H1_00000889_00000489_00000010,-1,
H1_00000889_00000489_00000011,-1,
H1_00000889_00000489_00000012,-1,
H1_00000889_00000489_00000013,1,284 43 293 35
H1_00000889_00000489_00000014,1,284 43 295 37
H1_00000889_00000489_00000015,1,283 44 294 39
H1_00000889_00000489_00000016,1,281 50 291 42
H1_00000889_00000489_00000017,1,284 54 292 46
H1_00000889_00000489_00000018,1,284 60 292 50
H1_00000889_00000489_00000019,1,285 66 294 56
H1_00000889_00000489_00000020,1,284 72 294 62
H1_00000889_00000489_00000021,1,278 79 290 68
H1_00000889_00000489_00000022,1,279 88 287 76
H1_00000889_00000489_00000023,1,286 88 286 102
H1_00000889_00000489_00000024,1,286 97 286 115
H1_00000889_00000489_00000025,1,267 139 278 112
H1_00000889_00000489_00000026,1,272 129
H1_00000889_00000489_00000027,-1,
H1_00000889_00000489_00000028,-1,
H1_00000890_00000627_00000001,0,
H1_00000890_00000627_00000002,0,
H1_00000890_00000627_00000003,0,
H1_00000890_00000627_00000004,0,
H1_00000890_00000627_00000005,0,
H1_00000890_00000627_00000006,0,
H1_00000890_00000627_00000007,0,
H1_00000890_00000627_00000008,0,
H1_00000890_00000627_00000009,0,
H1_00000890_00000627_00000010,0,
H1_00000890_00000627_00000011,0,
H1_00000890_00000627_00000012,0,
H1_00000890_00000627_00000013,0,
H1_00000890_00000627_00000014,0,
H1_00000890_00000627_00000015,0,
H1_00000890_00000627_00000016,0,
H1_00000890_00000627_00000017,0,
H1_00000890_00000627_00000018,0,
H1_00000890_00000627_00000019,0,
H1_00000890_00000627_00000020,0,
H1_00000890_00000627_00000021,0,
H1_00000890_00000627_00000022,0,
H1_00000890_00000627_00000023,0,
H1_00000890_00000627_00000024,0,
H1_00000890_00000627_00000025,0,
H1_00000890_00000627_00000026,0,
H1_00000890_00000627_00000027,0,
H1_00000891_00000373_00000001,0,
H1_00000891_00000373_00000002,0,
H1_00000891_00000373_00000003,0,
H1_00000891_00000373_00000004,0,
H1_00000891_00000373_00000005,0,
H1_00000891_00000373_00000006,0,
H1_00000891_00000373_00000007,0,
H1_00000891_00000373_00000008,0,
H1_00000891_00000373_00000009,0,
H1_00000891_00000373_00000010,0,
H1_00000891_00000373_00000011,0,
H1_00000891_00000373_00000012,0,
H1_00000891_00000373_00000013,0,
H1_00000891_00000373_00000014,0,
H1_00000891_00000373_00000015,0,
H1_00000891_00000373_00000016,0,
H1_00000891_00000373_00000017,0,
H1_00000891_00000373_00000018,0,
H1_00000891_00000373_00000019,0,
H1_00000891_00000373_00000020,0,
H1_00000891_00000373_00000021,0,
H1_00000891_00000373_00000022,0,
H1_00000891_00000373_00000023,0,
H1_00000891_00000373_00000024,0,
H1_00000891_00000373_00000025,0,
H1_00000891_00000373_00000026,0,
H1_00000891_00000373_00000027,0,
H1_00000891_00000373_00000028,0,
H1_00000892_00000423_00000001,-1,
H1_00000892_00000423_00000002,-1,
H1_00000892_00000423_00000003,-1,
H1_00000892_00000423_00000004,-1,
H1_00000892_00000423_00000005,-1,
H1_00000892_00000423_00000006,-1,
H1_00000892_00000423_00000007,-1,
H1_00000892_00000423_00000008,-1,
H1_00000892_00000423_00000009,-1,
H1_00000892_00000423_00000010,-1,
H1_00000892_00000423_00000011,1,138 156
H1_00000892_00000423_00000012,1,132 155 136 164
H1_00000892_00000423_00000013,1,130 152 130 172
H1_00000892_00000423_00000014,1,126 156 134 148
H1_00000892_00000423_00000015,1,131 151
H1_00000892_00000423_00000016,1,130 150
H1_00000892_00000423_00000017,-1,
H1_00000892_00000423_00000018,-1,
H1_00000892_00000423_00000019,-1,
H1_00000892_00000423_00000020,-1,
H1_00000892_00000423_00000021,-1,
H1_00000892_00000423_00000022,-1,
H1_00000892_00000423_00000023,-1,
H1_00000892_00000423_00000024,-1,
H1_00000892_00000423_00000025,-1,
H1_00000892_00000423_00000026,-1,
H1_00000892_00000423_00000027,-1,
H1_00000892_00000423_00000028,-1,
H1_00000892_00000423_00000029,-1,
H1_00000893_00000574_00000001,0,
H1_00000893_00000574_00000002,0,
H1_00000893_00000574_00000003,0,
H1_00000893_00000574_00000004,0,
H1_00000893_00000574_00000005,0,
H1_00000893_00000574_00000006,0,
H1_00000893_00000574_00000007,0,
H1_00000893_00000574_00000008,0,
H1_00000893_00000574_00000009,0,
H1_00000893_00000574_00000010,0,
H1_00000893_00000574_00000011,0,
H1_00000893_00000574_00000012,0,
H1_00000893_00000574_00000013,0,
H1_00000893_00000574_00000014,0,
H1_00000893_00000574_00000015,0,
H1_00000893_00000574_00000016,0,
H1_00000893_00000574_00000017,0,
H1_00000893_00000574_00000018,0,
H1_00000893_00000574_00000019,0,
H1_00000893_00000574_00000020,0,
H1_00000893_00000574_00000021,0,
H1_00000893_00000574_00000022,0,
H1_00000893_00000574_00000023,0,
H1_00000893_00000574_00000024,0,
H1_00000893_00000574_00000025,0,
H1_00000893_00000574_00000026,0,
H1_00000893_00000574_00000027,0,
H1_00000893_00000574_00000028,0,
H1_00000893_00000574_00000029,0,
H1_00000893_00000574_00000030,0,
H1_00000895_00000358_00000001,-1,
H1_00000895_00000358_00000002,-1,
H1_00000895_00000358_00000003,-1,
H1_00000895_00000358_00000004,-1,
H1_00000895_00000358_00000005,-1,
H1_00000895_00000358_00000006,-1,
H1_00000895_00000358_00000007,-1,
H1_00000895_00000358_00000008,-1,
H1_00000895_00000358_00000009,-1,
H1_00000895_00000358_00000010,-1,
H1_00000895_00000358_00000011,1,315 67
H1_00000895_00000358_00000012,1,291 79 310 68
H1_00000895_00000358_00000013,1,300 82 305 71
H1_00000895_00000358_00000014,-1,
H1_00000895_00000358_00000015,-1,
H1_00000895_00000358_00000016,-1,
H1_00000895_00000358_00000017,-1,
H1_00000895_00000358_00000018,-1,
H1_00000895_00000358_00000019,-1,
H1_00000895_00000358_00000020,-1,
H1_00000895_00000358_00000021,-1,
H1_00000895_00000358_00000022,-1,
H1_00000895_00000358_00000023,-1,
H1_00000895_00000358_00000024,-1,
H1_00000896_00000376_00000001,0,
H1_00000896_00000376_00000002,0,
H1_00000896_00000376_00000003,0,
H1_00000896_00000376_00000004,0,
H1_00000896_00000376_00000005,0,
H1_00000896_00000376_00000006,0,
H1_00000896_00000376_00000007,0,
H1_00000896_00000376_00000008,0,
H1_00000896_00000376_00000009,0,
H1_00000896_00000376_00000010,0,
H1_00000896_00000376_00000011,0,
H1_00000896_00000376_00000012,0,
H1_00000896_00000376_00000013,0,
H1_00000896_00000376_00000014,0,
H1_00000896_00000376_00000015,0,
H1_00000896_00000376_00000016,0,
H1_00000896_00000376_00000017,0,
H1_00000896_00000376_00000018,0,
H1_00000896_00000376_00000019,0,
H1_00000896_00000376_00000020,0,
H1_00000896_00000376_00000021,0,
H1_00000896_00000376_00000022,0,
H1_00000896_00000376_00000023,0,
H1_00000896_00000376_00000024,0,
H1_00000896_00000376_00000025,0,
H1_00000896_00000376_00000026,0,
H1_00000896_00000376_00000027,0,
H1_00000897_00000160_00000001,0,
H1_00000897_00000160_00000002,0,
H1_00000897_00000160_00000003,0,
H1_00000897_00000160_00000004,0,
H1_00000897_00000160_00000005,0,
H1_00000897_00000160_00000006,0,
H1_00000897_00000160_00000007,0,
H1_00000897_00000160_00000008,0,
H1_00000897_00000160_00000009,0,
H1_00000897_00000160_00000010,0,
H1_00000897_00000160_00000011,0,
H1_00000897_00000160_00000012,0,
H1_00000897_00000160_00000013,0,
H1_00000897_00000160_00000014,0,
H1_00000897_00000160_00000015,0,
H1_00000897_00000160_00000016,0,
H1_00000897_00000160_00000017,0,
H1_00000897_00000160_00000018,0,
H1_00000897_00000160_00000019,0,
H1_00000897_00000160_00000020,0,
H1_00000897_00000160_00000021,0,
H1_00000897_00000160_00000022,0,
H1_00000897_00000160_00000023,0,
H1_00000897_00000160_00000024,0,
H1_00000898_00000385_00000001,0,
H1_00000898_00000385_00000002,0,
H1_00000898_00000385_00000003,0,
H1_00000898_00000385_00000004,0,
H1_00000898_00000385_00000005,0,
H1_00000898_00000385_00000006,0,
H1_00000898_00000385_00000007,0,
H1_00000898_00000385_00000008,0,
H1_00000898_00000385_00000009,0,
H1_00000898_00000385_00000010,0,
H1_00000898_00000385_00000011,0,
H1_00000898_00000385_00000012,0,
H1_00000898_00000385_00000013,0,
H1_00000898_00000385_00000014,0,
H1_00000898_00000385_00000015,0,
H1_00000898_00000385_00000016,0,
H1_00000898_00000385_00000017,0,
H1_00000898_00000385_00000018,0,
H1_00000898_00000385_00000019,0,
H1_00000898_00000385_00000020,0,
H1_00000898_00000385_00000021,0,
H1_00000898_00000385_00000022,0,
H1_00000898_00000385_00000023,0,
H1_00000898_00000385_00000024,0,
H1_00000898_00000385_00000025,0,
H1_00000898_00000385_00000026,0,
H1_00000898_00000385_00000027,0,
H1_00000898_00000385_00000028,0,
H1_00000898_00000385_00000029,0,
H1_00000898_00000385_00000030,0,
H1_00000898_00000385_00000031,0,
H1_00000899_00000953_00000001,1,410 195 415 204 422 134
H1_00000899_00000953_00000002,1,372 118 372 126 408 199
H1_00000899_00000953_00000003,1,370 118 372 108 379 117
H1_00000899_00000953_00000004,1,378 115 379 82 386 78
H1_00000899_00000953_00000005,1,382 114 383 94 390 89
H1_00000899_00000953_00000006,1,303 40 306 57 376 112 380 104 385 96
H1_00000899_00000953_00000007,1,324 71 332 64
H1_00000899_00000953_00000008,1,302 50 310 38 334 70 387 111 398 114
H1_00000899_00000953_00000009,1,308 47 318 58 336 69 391 112 403 119
H1_00000899_00000953_00000010,1,324 50 331 76 340 69
H1_00000899_00000953_00000011,1,324 58 329 52 338 76 348 73
H1_00000899_00000953_00000012,1,347 62 361 78 388 86
H1_00000899_00000953_00000013,-1,
H1_00000899_00000953_00000014,-1,
H1_00000899_00000953_00000015,-1,
H1_00000899_00000953_00000016,-1,
H1_00000899_00000953_00000017,-1,
H1_00000899_00000953_00000018,-1,
H1_00000899_00000953_00000019,-1,
H1_00000899_00000953_00000020,-1,
H1_00000899_00000953_00000021,-1,
H1_00000899_00000953_00000022,-1,
H1_00000899_00000953_00000023,-1,
H1_00000899_00000953_00000024,-1,
H1_00000899_00000953_00000025,-1,
H1_00000899_00000953_00000026,-1,
H1_00000899_00000953_00000027,-1,
H1_00000899_00000953_00000028,-1,
H1_00000900_00000834_00000001,0,
H1_00000900_00000834_00000002,0,
H1_00000900_00000834_00000003,0,
H1_00000900_00000834_00000004,0,
H1_00000900_00000834_00000005,0,
H1_00000900_00000834_00000006,0,
H1_00000900_00000834_00000007,0,
H1_00000900_00000834_00000008,0,
H1_00000900_00000834_00000009,0,
H1_00000900_00000834_00000010,0,
H1_00000900_00000834_00000011,0,
H1_00000900_00000834_00000012,0,
H1_00000900_00000834_00000013,0,
H1_00000900_00000834_00000014,0,
H1_00000900_00000834_00000015,0,
H1_00000900_00000834_00000016,0,
H1_00000900_00000834_00000017,0,
H1_00000900_00000834_00000018,0,
H1_00000900_00000834_00000019,0,
H1_00000900_00000834_00000020,0,
H1_00000900_00000834_00000021,0,
H1_00000900_00000834_00000022,0,
H1_00000900_00000834_00000023,0,
H1_00000900_00000834_00000024,0,
H1_00000900_00000834_00000025,0,
H1_00000900_00000834_00000026,0,
H1_00000900_00000834_00000027,0,
H1_00000900_00000834_00000028,0,
H1_00000900_00000834_00000029,0,
H1_00000900_00000834_00000030,0,
H1_00000901_00000644_00000001,0,
H1_00000901_00000644_00000002,0,
H1_00000901_00000644_00000003,0,
H1_00000901_00000644_00000004,0,
H1_00000901_00000644_00000005,0,
H1_00000901_00000644_00000006,0,
H1_00000901_00000644_00000007,0,
H1_00000901_00000644_00000008,0,
H1_00000901_00000644_00000009,0,
H1_00000901_00000644_00000010,0,
H1_00000901_00000644_00000011,0,
H1_00000901_00000644_00000012,0,
H1_00000901_00000644_00000013,0,
H1_00000901_00000644_00000014,0,
H1_00000901_00000644_00000015,0,
H1_00000901_00000644_00000016,0,
H1_00000901_00000644_00000017,0,
H1_00000901_00000644_00000018,0,
H1_00000901_00000644_00000019,0,
H1_00000901_00000644_00000020,0,
H1_00000901_00000644_00000021,0,
H1_00000901_00000644_00000022,0,
H1_00000901_00000644_00000023,0,
H1_00000901_00000644_00000024,0,
H1_00000901_00000644_00000025,0,
H1_00000901_00000644_00000026,0,
H1_00000901_00000644_00000027,0,
H1_00000901_00000644_00000028,0,
H1_00000901_00000644_00000029,0,
H1_00000901_00000644_00000030,0,
H1_00000902_00000185_00000001,-1,
H1_00000902_00000185_00000002,-1,
H1_00000902_00000185_00000003,-1,
H1_00000902_00000185_00000004,-1,
H1_00000902_00000185_00000005,-1,
H1_00000902_00000185_00000006,-1,
H1_00000902_00000185_00000007,-1,
H1_00000902_00000185_00000008,1,334 170
H1_00000902_00000185_00000009,-1,
H1_00000902_00000185_00000010,1,362 174
H1_00000902_00000185_00000011,-1,
H1_00000902_00000185_00000012,-1,
H1_00000902_00000185_00000013,1,370 178
H1_00000902_00000185_00000014,1,378 182
H1_00000902_00000185_00000015,-1,
H1_00000902_00000185_00000016,-1,
H1_00000902_00000185_00000017,1,376 172
H1_00000902_00000185_00000018,1,376 173
H1_00000902_00000185_00000019,-1,
H1_00000902_00000185_00000020,-1,
H1_00000902_00000185_00000021,1,349 169
H1_00000902_00000185_00000022,1,343 168
H1_00000902_00000185_00000023,1,324 166
H1_00000902_00000185_00000024,1,317 176
H1_00000902_00000185_00000025,1,304 180
H1_00000902_00000185_00000026,1,292 187
H1_00000902_00000185_00000027,-1,
H1_00000902_00000185_00000028,-1,
H1_00000902_00000185_00000029,-1,
H1_00000903_00000107_00000001,-1,
H1_00000903_00000107_00000002,-1,
H1_00000903_00000107_00000003,-1,
H1_00000903_00000107_00000004,-1,
H1_00000903_00000107_00000005,-1,
H1_00000903_00000107_00000006,-1,
H1_00000903_00000107_00000007,-1,
H1_00000903_00000107_00000008,1,156 258 165 254 174 249
H1_00000903_00000107_00000009,1,135 278 145 276 156 273 167 270 177 265 192 263 201 258
H1_00000903_00000107_00000010,1,130 281 138 277 152 278 161 276
H1_00000903_00000107_00000011,1,127 278 130 285 137 272 140 283
H1_00000903_00000107_00000012,1,125 282 126 256
H1_00000903_00000107_00000013,1,124 276
H1_00000903_00000107_00000014,1,120 276
H1_00000903_00000107_00000015,-1,
H1_00000903_00000107_00000016,-1,
H1_00000903_00000107_00000017,-1,
H1_00000903_00000107_00000018,-1,
H1_00000903_00000107_00000019,-1,
H1_00000903_00000107_00000020,-1,
H1_00000903_00000107_00000021,-1,
H1_00000903_00000107_00000022,-1,
H1_00000903_00000107_00000023,-1,
H1_00000903_00000107_00000024,-1,
H1_00000903_00000107_00000025,-1,
H1_00000903_00000107_00000026,-1,
H1_00000903_00000107_00000027,-1,
H1_00000903_00000107_00000028,-1,
H1_00000903_00000107_00000029,-1,
H1_00000903_00000107_00000030,-1,
H1_00000903_00000107_00000031,-1,
H1_00000903_00000107_00000032,-1,
H1_00000903_00000107_00000033,-1,
H1_00000903_00000107_00000034,-1,
H1_00000904_00000248_00000001,-1,
H1_00000904_00000248_00000002,-1,
H1_00000904_00000248_00000003,-1,
H1_00000904_00000248_00000004,-1,
H1_00000904_00000248_00000005,-1,
H1_00000904_00000248_00000006,-1,
H1_00000904_00000248_00000007,-1,
H1_00000904_00000248_00000008,-1,
H1_00000904_00000248_00000009,-1,
H1_00000904_00000248_00000010,-1,
H1_00000904_00000248_00000011,-1,
H1_00000904_00000248_00000012,-1,
H1_00000904_00000248_00000013,-1,
H1_00000904_00000248_00000014,-1,
H1_00000904_00000248_00000015,-1,
H1_00000904_00000248_00000016,-1,
H1_00000904_00000248_00000017,-1,
H1_00000904_00000248_00000018,-1,
H1_00000904_00000248_00000019,-1,
H1_00000904_00000248_00000020,1,84 256
H1_00000904_00000248_00000021,1,90 260
H1_00000904_00000248_00000022,1,88 266
H1_00000904_00000248_00000023,1,93 304
H1_00000904_00000248_00000024,1,102 307
H1_00000904_00000248_00000025,1,106 310
H1_00000904_00000248_00000026,1,118 320
H1_00000904_00000248_00000027,1,141 330
H1_00000904_00000248_00000028,1,170 347 220 362
H1_00000904_00000248_00000029,-1,
H1_00000904_00000248_00000030,-1,
H1_00000904_00000248_00000031,-1,
H1_00000905_00000118_00000001,0,
H1_00000905_00000118_00000002,0,
H1_00000905_00000118_00000003,0,
H1_00000905_00000118_00000004,0,
H1_00000905_00000118_00000005,0,
H1_00000905_00000118_00000006,0,
H1_00000905_00000118_00000007,0,
H1_00000905_00000118_00000008,0,
H1_00000905_00000118_00000009,0,
H1_00000905_00000118_00000010,0,
H1_00000905_00000118_00000011,0,
H1_00000905_00000118_00000012,0,
H1_00000905_00000118_00000013,0,
H1_00000905_00000118_00000014,0,
H1_00000905_00000118_00000015,0,
H1_00000905_00000118_00000016,0,
H1_00000905_00000118_00000017,0,
H1_00000905_00000118_00000018,0,
H1_00000905_00000118_00000019,0,
H1_00000905_00000118_00000020,0,
H1_00000905_00000118_00000021,0,
H1_00000905_00000118_00000022,0,
H1_00000905_00000118_00000023,0,
H1_00000905_00000118_00000024,0,
H1_00000905_00000118_00000025,0,
H1_00000905_00000118_00000026,0,
H1_00000905_00000118_00000027,0,
H1_00000905_00000118_00000028,0,
H1_00000907_00000975_00000001,-1,
H1_00000907_00000975_00000002,-1,
H1_00000907_00000975_00000003,-1,
H1_00000907_00000975_00000004,-1,
H1_00000907_00000975_00000005,-1,
H1_00000907_00000975_00000006,-1,
H1_00000907_00000975_00000007,-1,
H1_00000907_00000975_00000008,-1,
H1_00000907_00000975_00000009,-1,
H1_00000907_00000975_00000010,-1,
H1_00000907_00000975_00000011,-1,
H1_00000907_00000975_00000012,1,268 63 271 52
H1_00000907_00000975_00000013,1,270 65 271 54
H1_00000907_00000975_00000014,1,271 66 272 57
H1_00000907_00000975_00000015,1,272 68 274 58
H1_00000907_00000975_00000016,1,274 65 274 74
H1_00000907_00000975_00000017,1,274 68 275 76
H1_00000907_00000975_00000018,1,276 77 276 88
H1_00000907_00000975_00000019,1,275 96 278 87
H1_00000907_00000975_00000020,1,277 110 278 100
H1_00000907_00000975_00000021,1,274 132 276 119 278 108
H1_00000907_00000975_00000022,1,274 148 276 120 276 134
H1_00000907_00000975_00000023,1,275 164 276 138 276 152
H1_00000907_00000975_00000024,1,275 171 276 160 277 150 277 183
H1_00000907_00000975_00000025,1,274 170 275 202 276 181 276 192
H1_00000907_00000975_00000026,1,271 209 272 221 275 197 277 186
H1_00000907_00000975_00000027,1,271 214 275 203
H1_00000907_00000975_00000028,-1,
H1_00000908_00000139_00000001,0,
H1_00000908_00000139_00000002,0,
H1_00000908_00000139_00000003,0,
H1_00000908_00000139_00000004,0,
H1_00000908_00000139_00000005,0,
H1_00000908_00000139_00000006,0,
H1_00000908_00000139_00000007,0,
H1_00000908_00000139_00000008,0,
H1_00000908_00000139_00000009,0,
H1_00000908_00000139_00000010,0,
H1_00000908_00000139_00000011,0,
H1_00000908_00000139_00000012,0,
H1_00000908_00000139_00000013,0,
H1_00000908_00000139_00000014,0,
H1_00000908_00000139_00000015,0,
H1_00000908_00000139_00000016,0,
H1_00000908_00000139_00000017,0,
H1_00000908_00000139_00000018,0,
H1_00000908_00000139_00000019,0,
H1_00000908_00000139_00000020,0,
H1_00000908_00000139_00000021,0,
H1_00000908_00000139_00000022,0,
H1_00000908_00000139_00000023,0,
H1_00000908_00000139_00000024,0,
H1_00000908_00000139_00000025,0,
H1_00000908_00000139_00000026,0,
H1_00000908_00000139_00000027,0,
H1_00000908_00000139_00000028,0,
H1_00000908_00000139_00000029,0,
H1_00000908_00000139_00000030,0,
H1_00000909_00000740_00000001,0,
H1_00000909_00000740_00000002,0,
H1_00000909_00000740_00000003,0,
H1_00000909_00000740_00000004,0,
H1_00000909_00000740_00000005,0,
H1_00000909_00000740_00000006,0,
H1_00000909_00000740_00000007,0,
H1_00000909_00000740_00000008,0,
H1_00000909_00000740_00000009,0,
H1_00000909_00000740_00000010,0,
H1_00000909_00000740_00000011,0,
H1_00000909_00000740_00000012,0,
H1_00000909_00000740_00000013,0,
H1_00000909_00000740_00000014,0,
H1_00000909_00000740_00000015,0,
H1_00000909_00000740_00000016,0,
H1_00000909_00000740_00000017,0,
H1_00000909_00000740_00000018,0,
H1_00000909_00000740_00000019,0,
H1_00000909_00000740_00000020,0,
H1_00000909_00000740_00000021,0,
H1_00000909_00000740_00000022,0,
H1_00000909_00000740_00000023,0,
H1_00000909_00000740_00000024,0,
H1_00000909_00000740_00000025,0,
H1_00000909_00000740_00000026,0,
H1_00000909_00000740_00000027,0,
H1_00000909_00000740_00000028,0,
H1_00000909_00000740_00000029,0,
H1_00000910_00000572_00000001,0,
H1_00000910_00000572_00000002,0,
H1_00000910_00000572_00000003,0,
H1_00000910_00000572_00000004,0,
H1_00000910_00000572_00000005,0,
H1_00000910_00000572_00000006,0,
H1_00000910_00000572_00000007,0,
H1_00000910_00000572_00000008,0,
H1_00000910_00000572_00000009,0,
H1_00000910_00000572_00000010,0,
H1_00000910_00000572_00000011,0,
H1_00000910_00000572_00000012,0,
H1_00000910_00000572_00000013,0,
H1_00000910_00000572_00000014,0,
H1_00000910_00000572_00000015,0,
H1_00000910_00000572_00000016,0,
H1_00000910_00000572_00000017,0,
H1_00000910_00000572_00000018,0,
H1_00000910_00000572_00000019,0,
H1_00000910_00000572_00000020,0,
H1_00000910_00000572_00000021,0,
H1_00000910_00000572_00000022,0,
H1_00000910_00000572_00000023,0,
H1_00000910_00000572_00000024,0,
H1_00000910_00000572_00000025,0,
H1_00000910_00000572_00000026,0,
H1_00000910_00000572_00000027,0,
H1_00000910_00000572_00000028,0,
H1_00000910_00000572_00000029,0,
H1_00000910_00000572_00000030,0,
H1_00000910_00000572_00000031,0,
H1_00000911_00000251_00000001,-1,
H1_00000911_00000251_00000002,1,342 331 346 340 354 350 360 360
H1_00000911_00000251_00000003,1,350 358 357 369
H1_00000911_00000251_00000004,1,352 372 359 380
H1_00000911_00000251_00000005,1,356 379 360 387
H1_00000911_00000251_00000006,1,361 382 366 393
H1_00000911_00000251_00000007,1,365 383 368 398
H1_00000911_00000251_00000008,1,370 374 374 384 376 394
H1_00000911_00000251_00000009,1,375 376 376 387 376 397
H1_00000911_00000251_00000010,1,378 373 380 384 380 396
H1_00000911_00000251_00000011,1,377 396 378 379 379 386
H1_00000911_00000251_00000012,1,376 382 376 398 378 390
H1_00000911_00000251_00000013,-1,
